context,resp,rt,rt_abs,sim
1,1,1.088,1.088,35
1,1,1.117,1.117,35
2,1,0.7949999999999999,0.7949999999999999,35
2,1,1.048,1.048,35
1,0,-0.5609999999999999,0.5609999999999999,35
2,1,0.923,0.923,35
1,1,1.943,1.943,35
1,1,2.335,2.335,35
2,1,0.9,0.9,35
2,1,0.746,0.746,35
1,1,0.8300000000000001,0.8300000000000001,35
2,1,0.802,0.802,35
2,0,-0.721,0.721,35
2,1,0.78,0.78,35
2,1,1.057,1.057,35
2,1,0.725,0.725,35
2,1,0.878,0.878,35
2,1,0.978,0.978,35
1,0,-0.67,0.67,35
1,1,0.946,0.946,35
1,1,0.8160000000000001,0.8160000000000001,35
1,0,-0.552,0.552,35
2,1,0.779,0.779,35
1,1,0.921,0.921,35
2,1,0.89,0.89,35
1,0,-0.615,0.615,35
1,1,0.895,0.895,35
1,1,0.895,0.895,35
2,1,1.009,1.009,35
1,0,-0.648,0.648,35
1,1,0.9,0.9,35
1,0,-0.634,0.634,35
2,1,0.859,0.859,35
2,1,1.189,1.189,35
2,1,1.01,1.01,35
2,0,-0.569,0.569,35
2,1,0.713,0.713,35
2,1,1.165,1.165,35
2,1,0.685,0.685,35
1,1,0.731,0.731,35
2,1,0.777,0.777,35
2,1,0.9650000000000001,0.9650000000000001,35
1,1,1.743,1.743,35
2,1,0.6779999999999999,0.6779999999999999,35
2,1,0.808,0.808,35
2,0,-0.557,0.557,35
1,1,1.137,1.137,35
2,1,1.119,1.119,35
1,0,-0.627,0.627,35
2,1,0.765,0.765,35
1,0,-0.623,0.623,35
2,1,0.72,0.72,35
1,0,-0.69,0.69,35
2,1,0.74,0.74,35
1,1,2.104,2.104,35
1,1,0.677,0.677,35
2,1,0.6990000000000001,0.6990000000000001,35
1,0,-1.162,1.162,35
1,0,-0.558,0.558,35
1,1,1.053,1.053,35
1,0,-0.578,0.578,35
2,1,0.637,0.637,35
1,0,-1.185,1.185,35
2,1,1.104,1.104,35
1,1,0.9319999999999999,0.9319999999999999,35
2,1,0.784,0.784,35
1,0,-0.589,0.589,35
2,1,0.9570000000000001,0.9570000000000001,35
2,1,1.088,1.088,35
2,1,0.874,0.874,35
2,1,0.698,0.698,35
1,1,1.86,1.86,35
1,1,0.9670000000000001,0.9670000000000001,35
2,1,0.903,0.903,35
2,1,1.049,1.049,35
2,1,0.7030000000000001,0.7030000000000001,35
2,1,0.625,0.625,35
2,1,0.7030000000000001,0.7030000000000001,35
1,0,-0.748,0.748,35
2,1,0.914,0.914,35
2,1,0.748,0.748,35
1,0,-0.517,0.517,35
2,1,0.779,0.779,35
1,1,0.812,0.812,35
1,1,0.985,0.985,35
2,1,0.711,0.711,35
2,1,0.734,0.734,35
2,1,0.94,0.94,35
2,1,0.8089999999999999,0.8089999999999999,35
1,1,0.717,0.717,35
1,1,1.105,1.105,35
1,1,1.002,1.002,35
2,1,0.721,0.721,35
2,1,1.1139999999999999,1.1139999999999999,35
1,0,-0.53,0.53,35
1,1,0.752,0.752,35
2,1,0.7929999999999999,0.7929999999999999,35
2,0,-0.878,0.878,35
1,1,0.919,0.919,35
1,1,0.67,0.67,35
2,1,0.786,0.786,35
2,1,0.7989999999999999,0.7989999999999999,35
2,0,-0.502,0.502,36
1,0,-0.505,0.505,36
2,0,-0.502,0.502,36
2,0,-0.502,0.502,36
2,0,-0.507,0.507,36
1,0,-0.502,0.502,36
2,0,-0.522,0.522,36
2,0,-0.505,0.505,36
2,0,-0.502,0.502,36
2,0,-0.502,0.502,36
2,0,-0.502,0.502,36
2,0,-0.503,0.503,36
1,0,-0.504,0.504,36
1,0,-0.503,0.503,36
2,0,-0.506,0.506,36
1,0,-0.508,0.508,36
2,0,-0.502,0.502,36
1,0,-0.505,0.505,36
2,0,-0.503,0.503,36
1,0,-0.505,0.505,36
1,0,-0.507,0.507,36
2,0,-0.502,0.502,36
1,0,-0.538,0.538,36
2,0,-0.502,0.502,36
2,0,-0.502,0.502,36
1,0,-0.515,0.515,36
1,0,-0.502,0.502,36
2,0,-0.502,0.502,36
2,0,-0.502,0.502,36
1,1,0.648,0.648,36
2,0,-0.515,0.515,36
1,0,-0.502,0.502,36
2,0,-0.531,0.531,36
1,0,-0.502,0.502,36
2,0,-0.503,0.503,36
2,0,-0.513,0.513,36
2,0,-0.502,0.502,36
1,0,-0.502,0.502,36
1,1,0.739,0.739,36
2,1,0.901,0.901,36
1,0,-0.502,0.502,36
2,0,-0.513,0.513,36
2,0,-0.502,0.502,36
2,0,-0.514,0.514,36
1,0,-0.502,0.502,36
2,1,0.702,0.702,36
2,0,-0.505,0.505,36
1,0,-0.502,0.502,36
1,1,1.0670000000000002,1.0670000000000002,36
1,0,-0.504,0.504,36
2,0,-0.505,0.505,36
2,0,-0.502,0.502,36
1,0,-0.502,0.502,36
2,0,-0.505,0.505,36
1,0,-0.503,0.503,36
1,0,-0.505,0.505,36
2,0,-0.502,0.502,36
2,0,-0.503,0.503,36
2,0,-0.509,0.509,36
1,0,-0.506,0.506,36
1,0,-0.509,0.509,36
2,0,-0.787,0.787,36
1,1,0.594,0.594,36
2,0,-0.502,0.502,36
1,1,1.179,1.179,36
1,0,-0.504,0.504,36
1,0,-0.502,0.502,36
2,0,-0.504,0.504,36
2,0,-0.577,0.577,36
2,0,-0.521,0.521,36
1,0,-0.502,0.502,36
1,0,-0.929,0.929,36
1,0,-0.715,0.715,36
1,0,-0.509,0.509,36
2,0,-0.528,0.528,36
2,1,0.63,0.63,36
2,0,-0.511,0.511,36
2,0,-0.504,0.504,36
2,0,-0.502,0.502,36
2,0,-0.503,0.503,36
2,1,0.719,0.719,36
1,0,-0.535,0.535,36
2,0,-0.543,0.543,36
2,0,-0.502,0.502,36
1,0,-0.502,0.502,36
2,0,-0.502,0.502,36
2,0,-0.502,0.502,36
1,0,-0.502,0.502,36
2,0,-1.347,1.347,36
1,0,-0.507,0.507,36
1,0,-0.502,0.502,36
2,0,-0.51,0.51,36
2,0,-0.519,0.519,36
1,1,0.6819999999999999,0.6819999999999999,36
2,0,-0.523,0.523,36
2,0,-0.502,0.502,36
2,1,0.717,0.717,36
2,0,-0.523,0.523,36
1,0,-0.506,0.506,36
2,0,-0.535,0.535,36
1,0,-0.503,0.503,36
2,0,-0.503,0.503,36
2,0,-0.502,0.502,36
1,0,-0.513,0.513,36
1,1,0.626,0.626,36
1,0,-0.502,0.502,36
2,0,-0.503,0.503,36
1,0,-0.573,0.573,36
1,0,-0.5609999999999999,0.5609999999999999,36
1,0,-0.506,0.506,36
1,0,-0.502,0.502,36
1,0,-0.509,0.509,36
2,0,-0.503,0.503,36
2,0,-0.505,0.505,36
1,0,-0.502,0.502,36
1,0,-0.507,0.507,36
2,0,-0.514,0.514,36
1,1,0.644,0.644,36
2,0,-0.508,0.508,36
1,0,-0.502,0.502,36
2,1,1.195,1.195,37
1,1,0.654,0.654,37
1,1,0.876,0.876,37
2,0,-1.3980000000000001,1.3980000000000001,37
1,1,0.8180000000000001,0.8180000000000001,37
1,1,0.808,0.808,37
1,1,0.7010000000000001,0.7010000000000001,37
1,1,0.614,0.614,37
2,1,1.012,1.012,37
2,1,1.1139999999999999,1.1139999999999999,37
2,0,-1.0070000000000001,1.0070000000000001,37
1,1,0.65,0.65,37
2,1,1.823,1.823,37
2,1,1.3,1.3,37
1,1,0.69,0.69,37
2,1,0.588,0.588,37
1,1,0.688,0.688,37
2,1,0.743,0.743,37
2,0,-0.821,0.821,37
2,1,0.97,0.97,37
2,1,2.645,2.645,37
2,1,1.109,1.109,37
1,1,0.981,0.981,37
2,1,1.183,1.183,37
2,1,0.925,0.925,37
1,1,1.3050000000000002,1.3050000000000002,37
2,1,1.134,1.134,37
1,1,0.6839999999999999,0.6839999999999999,37
2,1,2.322,2.322,37
1,1,0.604,0.604,37
1,1,0.804,0.804,37
2,1,1.417,1.417,37
2,1,1.178,1.178,37
1,1,0.916,0.916,37
1,1,0.748,0.748,37
2,1,0.833,0.833,37
2,1,1.026,1.026,37
1,1,0.7929999999999999,0.7929999999999999,37
1,1,0.645,0.645,37
2,1,1.169,1.169,37
2,1,0.738,0.738,37
2,0,-0.776,0.776,37
1,1,0.688,0.688,37
1,1,0.7010000000000001,0.7010000000000001,37
1,1,0.679,0.679,37
1,1,0.621,0.621,37
2,1,1.6300000000000001,1.6300000000000001,37
1,1,0.778,0.778,37
1,1,0.574,0.574,37
1,1,0.6839999999999999,0.6839999999999999,37
2,1,1.4809999999999999,1.4809999999999999,37
2,1,0.599,0.599,37
2,1,1.032,1.032,37
1,1,0.6,0.6,37
2,1,0.715,0.715,37
2,0,-1.4380000000000002,1.4380000000000002,37
2,1,0.729,0.729,37
2,0,-0.7050000000000001,0.7050000000000001,37
2,1,0.859,0.859,37
2,1,0.996,0.996,37
1,1,0.5680000000000001,0.5680000000000001,37
2,1,0.8009999999999999,0.8009999999999999,37
2,1,0.758,0.758,37
2,1,0.942,0.942,37
2,1,1.573,1.573,37
1,1,0.597,0.597,37
1,1,0.886,0.886,37
1,1,0.668,0.668,37
2,0,-2.395,2.395,37
2,0,-0.65,0.65,37
1,1,0.659,0.659,37
1,1,0.665,0.665,37
1,1,0.8069999999999999,0.8069999999999999,37
2,1,1.2730000000000001,1.2730000000000001,37
1,1,0.696,0.696,37
2,1,0.774,0.774,37
2,1,1.205,1.205,37
1,1,0.8069999999999999,0.8069999999999999,37
1,1,0.66,0.66,37
2,1,1.0070000000000001,1.0070000000000001,37
1,1,0.688,0.688,37
1,1,0.718,0.718,37
2,1,3.0300000000000002,3.0300000000000002,37
1,1,0.72,0.72,37
2,1,0.915,0.915,37
2,1,1.912,1.912,37
2,1,0.954,0.954,37
1,1,0.622,0.622,37
1,1,0.721,0.721,37
1,1,0.639,0.639,37
2,1,0.771,0.771,37
2,1,1.056,1.056,37
1,1,0.859,0.859,37
2,1,0.994,0.994,37
2,1,1.1400000000000001,1.1400000000000001,37
1,1,0.6910000000000001,0.6910000000000001,37
2,1,2.555,2.555,37
1,1,0.774,0.774,37
1,1,0.7070000000000001,0.7070000000000001,37
2,0,-1.924,1.924,37
1,1,0.748,0.748,37
2,1,0.81,0.81,37
2,1,1.0859999999999999,1.0859999999999999,37
2,0,-0.915,0.915,37
1,1,0.617,0.617,37
1,1,0.61,0.61,37
2,1,0.762,0.762,37
2,1,0.885,0.885,37
2,1,1.456,1.456,37
1,1,0.573,0.573,37
1,1,0.7070000000000001,0.7070000000000001,37
1,1,0.631,0.631,37
1,1,0.556,0.556,37
1,1,0.694,0.694,37
2,1,0.609,0.609,37
2,1,0.651,0.651,37
1,1,0.773,0.773,37
1,1,0.729,0.729,37
2,1,1.738,1.738,37
1,1,0.696,0.696,37
1,1,0.667,0.667,38
2,1,0.597,0.597,38
1,1,0.933,0.933,38
1,1,0.565,0.565,38
2,1,0.625,0.625,38
1,1,0.5660000000000001,0.5660000000000001,38
2,1,0.592,0.592,38
1,1,0.658,0.658,38
2,1,0.543,0.543,38
1,1,0.611,0.611,38
1,1,0.588,0.588,38
1,1,0.646,0.646,38
2,1,0.646,0.646,38
1,1,1.306,1.306,38
1,1,0.5720000000000001,0.5720000000000001,38
2,1,0.523,0.523,38
2,1,0.533,0.533,38
2,1,0.72,0.72,38
1,1,0.587,0.587,38
1,1,0.527,0.527,38
2,1,0.529,0.529,38
1,1,1.8800000000000001,1.8800000000000001,38
1,1,0.608,0.608,38
2,1,0.65,0.65,38
2,1,0.679,0.679,38
2,1,0.537,0.537,38
1,1,0.717,0.717,38
1,1,0.573,0.573,38
2,1,0.639,0.639,38
2,1,0.656,0.656,38
2,1,0.854,0.854,38
1,1,0.74,0.74,38
2,1,0.872,0.872,38
1,1,0.909,0.909,38
2,1,0.538,0.538,38
1,1,0.577,0.577,38
2,1,0.55,0.55,38
1,1,0.937,0.937,38
1,1,0.578,0.578,38
1,1,0.542,0.542,38
1,1,0.534,0.534,38
2,1,0.717,0.717,38
1,1,3.354,3.354,38
2,1,0.549,0.549,38
1,1,0.593,0.593,38
2,1,0.751,0.751,38
1,1,0.63,0.63,38
1,1,0.576,0.576,38
2,1,0.52,0.52,38
2,1,0.685,0.685,38
1,1,0.633,0.633,38
1,1,0.768,0.768,38
2,1,0.735,0.735,38
1,1,0.804,0.804,38
1,1,0.652,0.652,38
1,1,0.6799999999999999,0.6799999999999999,38
2,1,0.6,0.6,38
1,0,-1.331,1.331,38
1,1,0.544,0.544,38
2,1,0.611,0.611,38
2,1,0.567,0.567,38
2,1,0.652,0.652,38
2,1,0.71,0.71,38
1,1,0.583,0.583,38
1,1,0.639,0.639,38
1,1,0.651,0.651,38
2,1,0.557,0.557,38
1,1,0.688,0.688,38
1,1,0.637,0.637,38
2,1,0.53,0.53,38
1,1,0.8420000000000001,0.8420000000000001,38
1,1,0.541,0.541,38
1,1,0.6819999999999999,0.6819999999999999,38
1,1,0.612,0.612,38
1,1,0.8320000000000001,0.8320000000000001,38
1,0,-1.044,1.044,38
2,1,0.879,0.879,38
2,1,0.55,0.55,38
1,1,0.608,0.608,38
1,1,0.7,0.7,38
1,1,0.515,0.515,38
2,1,0.543,0.543,38
1,1,0.777,0.777,38
1,1,0.652,0.652,38
1,1,0.767,0.767,38
1,1,0.644,0.644,38
2,1,0.526,0.526,38
2,1,0.625,0.625,38
2,1,0.553,0.553,38
2,1,0.538,0.538,38
1,1,1.895,1.895,38
2,1,0.688,0.688,38
2,1,0.617,0.617,38
2,1,0.6799999999999999,0.6799999999999999,38
1,1,0.602,0.602,38
2,1,1.248,1.248,38
1,1,0.734,0.734,38
1,1,0.837,0.837,38
1,1,0.531,0.531,38
1,1,0.662,0.662,38
2,1,0.765,0.765,38
2,1,0.989,0.989,38
1,1,0.549,0.549,38
1,1,0.781,0.781,38
2,1,0.531,0.531,38
2,1,0.565,0.565,38
2,1,0.718,0.718,38
1,1,0.626,0.626,38
1,1,2.726,2.726,38
2,1,0.6990000000000001,0.6990000000000001,38
1,1,0.774,0.774,38
2,1,0.774,0.774,38
2,1,0.597,0.597,38
1,1,0.525,0.525,38
1,1,0.667,0.667,38
2,1,0.673,0.673,38
1,1,0.709,0.709,38
2,1,0.627,0.627,38
2,1,0.558,0.558,38
2,1,0.567,0.567,38
1,1,2.777,2.777,39
2,1,2.088,2.088,39
1,0,-0.721,0.721,39
1,1,4.0440000000000005,4.0440000000000005,39
1,1,3.293,3.293,39
1,1,2.672,2.672,39
1,1,2.0780000000000003,2.0780000000000003,39
2,1,3.448,3.448,39
2,1,1.2530000000000001,1.2530000000000001,39
2,1,2.622,2.622,39
1,1,1.565,1.565,39
2,1,1.3359999999999999,1.3359999999999999,39
1,1,2.041,2.041,39
2,0,-0.9179999999999999,0.9179999999999999,39
2,1,2.4610000000000003,2.4610000000000003,39
2,1,2.803,2.803,39
1,1,1.746,1.746,39
1,0,-0.852,0.852,39
2,1,2.375,2.375,39
1,1,1.453,1.453,39
2,0,-0.737,0.737,39
1,1,2.648,2.648,39
2,1,1.848,1.848,39
1,1,2.757,2.757,39
1,0,-0.708,0.708,39
2,1,1.355,1.355,39
2,1,3.704,3.704,39
2,1,1.487,1.487,39
1,1,2.6710000000000003,2.6710000000000003,39
2,1,2.556,2.556,39
1,1,3.2880000000000003,3.2880000000000003,39
1,1,2.965,2.965,39
2,1,2.575,2.575,39
2,1,3.954,3.954,39
2,1,3.866,3.866,39
2,1,2.183,2.183,39
2,0,-2.152,2.152,39
1,1,1.845,1.845,39
2,1,1.6500000000000001,1.6500000000000001,39
1,0,-0.733,0.733,39
1,1,1.954,1.954,39
1,1,1.533,1.533,39
1,1,3.3120000000000003,3.3120000000000003,39
2,0,-0.727,0.727,39
1,1,3.209,3.209,39
1,1,2.871,2.871,39
1,1,3.498,3.498,39
1,0,-1.954,1.954,39
2,1,1.121,1.121,39
1,1,2.395,2.395,39
2,1,4.436,4.436,39
1,1,2.779,2.779,39
1,1,1.785,1.785,39
2,1,2.841,2.841,39
1,1,1.5170000000000001,1.5170000000000001,39
2,1,2.92,2.92,39
1,1,2.684,2.684,39
2,0,-0.5660000000000001,0.5660000000000001,39
1,1,2.386,2.386,39
1,1,1.786,1.786,39
1,1,1.937,1.937,39
1,0,-0.767,0.767,39
2,0,-1.676,1.676,39
2,1,3.1790000000000003,3.1790000000000003,39
2,1,2.646,2.646,39
2,1,1.714,1.714,39
2,1,4.064,4.064,39
1,0,-0.8009999999999999,0.8009999999999999,39
1,0,-0.663,0.663,39
1,1,1.1960000000000002,1.1960000000000002,39
1,1,1.926,1.926,39
2,1,1.655,1.655,39
1,0,-0.732,0.732,39
1,0,-0.964,0.964,39
2,1,3.4410000000000003,3.4410000000000003,39
1,1,2.941,2.941,39
1,1,1.589,1.589,39
2,1,3.182,3.182,39
2,1,1.608,1.608,39
2,1,1.4,1.4,39
1,1,1.6380000000000001,1.6380000000000001,39
2,0,-1.2229999999999999,1.2229999999999999,39
1,1,2.601,2.601,39
1,1,1.388,1.388,39
2,1,2.785,2.785,39
2,0,-0.74,0.74,39
1,0,-0.647,0.647,39
2,1,1.949,1.949,39
1,0,-2.876,2.876,39
1,1,2.0940000000000003,2.0940000000000003,39
1,1,1.879,1.879,39
2,1,2.153,2.153,39
2,1,5.596,5.596,39
1,1,3.124,3.124,39
1,1,6.196,6.196,39
1,1,3.833,3.833,39
1,1,2.292,2.292,39
1,1,3.7800000000000002,3.7800000000000002,39
1,1,3.746,3.746,39
2,1,2.672,2.672,39
1,0,-0.677,0.677,39
2,0,-0.6990000000000001,0.6990000000000001,39
1,1,2.1390000000000002,2.1390000000000002,39
2,1,4.5760000000000005,4.5760000000000005,39
2,0,-0.751,0.751,39
1,1,1.562,1.562,39
1,1,2.5140000000000002,2.5140000000000002,39
2,1,2.164,2.164,39
2,1,2.322,2.322,39
2,1,2.004,2.004,39
2,1,3.223,3.223,39
2,0,-0.8500000000000001,0.8500000000000001,39
1,0,-2.026,2.026,39
1,0,-0.8360000000000001,0.8360000000000001,39
2,1,1.451,1.451,39
1,1,1.492,1.492,39
1,0,-1.456,1.456,39
1,1,1.681,1.681,39
2,1,1.885,1.885,39
2,1,2.685,2.685,39
1,0,-0.636,0.636,40
1,1,1.825,1.825,40
2,0,-0.599,0.599,40
1,0,-0.514,0.514,40
2,1,1.2730000000000001,1.2730000000000001,40
1,1,1.585,1.585,40
1,1,1.4969999999999999,1.4969999999999999,40
1,1,1.25,1.25,40
2,0,-0.591,0.591,40
2,0,-0.545,0.545,40
1,1,1.302,1.302,40
1,0,-1.3130000000000002,1.3130000000000002,40
1,1,2.641,2.641,40
1,1,0.878,0.878,40
2,0,-0.631,0.631,40
2,0,-0.558,0.558,40
2,0,-0.73,0.73,40
2,0,-0.688,0.688,40
2,1,1.613,1.613,40
2,0,-0.591,0.591,40
2,1,1.165,1.165,40
1,0,-0.6799999999999999,0.6799999999999999,40
2,1,1.275,1.275,40
1,0,-2.084,2.084,40
1,0,-0.721,0.721,40
1,1,1.159,1.159,40
1,1,1.959,1.959,40
1,0,-0.829,0.829,40
2,0,-0.724,0.724,40
2,0,-0.677,0.677,40
2,1,1.295,1.295,40
2,0,-1.255,1.255,40
1,0,-0.64,0.64,40
1,1,1.664,1.664,40
2,0,-0.5680000000000001,0.5680000000000001,40
1,1,2.02,2.02,40
2,0,-0.853,0.853,40
1,1,1.6260000000000001,1.6260000000000001,40
1,1,1.6320000000000001,1.6320000000000001,40
2,0,-0.7949999999999999,0.7949999999999999,40
2,0,-0.8109999999999999,0.8109999999999999,40
1,0,-0.54,0.54,40
2,0,-2.402,2.402,40
2,1,1.166,1.166,40
2,0,-0.696,0.696,40
2,1,1.61,1.61,40
2,0,-0.553,0.553,40
2,0,-2.2,2.2,40
2,0,-0.532,0.532,40
1,0,-0.5660000000000001,0.5660000000000001,40
1,1,0.88,0.88,40
1,1,1.333,1.333,40
1,1,3.974,3.974,40
2,1,2.1390000000000002,2.1390000000000002,40
1,1,1.046,1.046,40
2,1,0.862,0.862,40
2,0,-0.7030000000000001,0.7030000000000001,40
2,1,1.388,1.388,40
1,0,-1.445,1.445,40
2,0,-0.555,0.555,40
1,0,-1.0859999999999999,1.0859999999999999,40
2,0,-0.736,0.736,40
1,0,-0.619,0.619,40
1,0,-1.103,1.103,40
2,0,-0.613,0.613,40
2,1,1.975,1.975,40
2,0,-0.773,0.773,40
2,0,-0.946,0.946,40
1,0,-0.637,0.637,40
2,0,-0.8049999999999999,0.8049999999999999,40
2,0,-0.931,0.931,40
1,0,-0.573,0.573,40
1,1,1.037,1.037,40
2,0,-1.331,1.331,40
2,1,1.091,1.091,40
2,1,1.3719999999999999,1.3719999999999999,40
1,0,-0.555,0.555,40
1,0,-0.641,0.641,40
2,1,1.177,1.177,40
1,0,-0.97,0.97,40
2,0,-0.8109999999999999,0.8109999999999999,40
1,1,2.325,2.325,40
2,1,1.012,1.012,40
2,0,-1.029,1.029,40
1,0,-0.609,0.609,40
1,1,1.452,1.452,40
1,1,2.607,2.607,40
2,1,0.806,0.806,40
2,1,1.6400000000000001,1.6400000000000001,40
1,1,1.504,1.504,40
1,0,-0.7989999999999999,0.7989999999999999,40
1,0,-0.628,0.628,40
1,1,1.391,1.391,40
1,0,-0.9450000000000001,0.9450000000000001,40
1,1,2.199,2.199,40
2,1,1.334,1.334,40
1,1,1.492,1.492,40
2,0,-0.574,0.574,40
1,1,1.665,1.665,40
2,0,-0.584,0.584,40
2,1,0.997,0.997,40
2,0,-0.726,0.726,40
1,1,1.562,1.562,40
2,0,-1.158,1.158,40
1,0,-0.917,0.917,40
1,1,1.594,1.594,40
2,0,-0.616,0.616,40
2,1,2.002,2.002,40
2,1,1.387,1.387,40
2,1,3.811,3.811,40
1,0,-0.592,0.592,40
1,1,1.0779999999999998,1.0779999999999998,40
1,0,-0.683,0.683,40
1,1,0.962,0.962,40
1,1,2.2560000000000002,2.2560000000000002,40
2,0,-0.796,0.796,40
1,0,-0.8009999999999999,0.8009999999999999,40
2,1,0.891,0.891,40
1,1,0.966,0.966,40
2,0,-0.735,0.735,40
1,0,-0.52,0.52,41
2,0,-0.518,0.518,41
1,1,0.5720000000000001,0.5720000000000001,41
2,0,-0.6859999999999999,0.6859999999999999,41
1,0,-0.503,0.503,41
1,0,-0.577,0.577,41
2,0,-0.526,0.526,41
1,1,1.137,1.137,41
2,0,-0.51,0.51,41
1,0,-0.565,0.565,41
1,0,-0.515,0.515,41
1,1,0.733,0.733,41
1,0,-0.503,0.503,41
1,0,-0.515,0.515,41
1,1,0.927,0.927,41
1,0,-0.504,0.504,41
2,1,0.65,0.65,41
2,0,-0.508,0.508,41
2,0,-0.504,0.504,41
1,0,-0.528,0.528,41
2,1,0.887,0.887,41
1,0,-0.504,0.504,41
2,0,-0.523,0.523,41
1,0,-0.53,0.53,41
2,1,0.578,0.578,41
2,0,-0.843,0.843,41
1,0,-0.504,0.504,41
2,0,-0.506,0.506,41
1,0,-0.51,0.51,41
1,0,-0.503,0.503,41
1,0,-0.507,0.507,41
2,0,-0.692,0.692,41
1,0,-0.519,0.519,41
1,0,-0.5700000000000001,0.5700000000000001,41
2,0,-0.535,0.535,41
1,0,-0.535,0.535,41
2,0,-0.513,0.513,41
2,1,0.65,0.65,41
1,0,-0.519,0.519,41
1,0,-0.778,0.778,41
2,1,0.6819999999999999,0.6819999999999999,41
1,0,-0.512,0.512,41
2,1,0.76,0.76,41
2,0,-0.54,0.54,41
1,0,-0.565,0.565,41
2,0,-0.507,0.507,41
1,0,-0.513,0.513,41
1,0,-0.63,0.63,41
2,1,0.674,0.674,41
1,0,-0.536,0.536,41
1,0,-0.508,0.508,41
2,0,-0.505,0.505,41
1,0,-0.517,0.517,41
2,1,0.588,0.588,41
2,0,-0.511,0.511,41
1,0,-1.0070000000000001,1.0070000000000001,41
2,0,-0.588,0.588,41
1,0,-0.503,0.503,41
1,0,-0.533,0.533,41
2,1,0.646,0.646,41
1,0,-0.516,0.516,41
1,0,-0.59,0.59,41
2,0,-0.509,0.509,41
2,1,0.8049999999999999,0.8049999999999999,41
2,0,-0.512,0.512,41
1,0,-0.505,0.505,41
2,0,-0.571,0.571,41
1,0,-0.6759999999999999,0.6759999999999999,41
2,1,0.598,0.598,41
2,0,-0.615,0.615,41
1,1,0.852,0.852,41
2,0,-0.529,0.529,41
1,0,-0.539,0.539,41
1,0,-0.515,0.515,41
1,0,-0.502,0.502,41
1,1,0.763,0.763,41
2,0,-0.503,0.503,41
1,0,-0.514,0.514,41
1,1,0.738,0.738,41
2,0,-0.508,0.508,41
1,0,-0.527,0.527,41
2,0,-0.506,0.506,41
1,0,-0.563,0.563,41
2,0,-0.51,0.51,41
2,0,-0.523,0.523,41
1,0,-0.505,0.505,41
2,0,-0.508,0.508,41
1,0,-0.522,0.522,41
2,0,-0.813,0.813,41
2,0,-0.516,0.516,41
2,1,0.888,0.888,41
2,1,0.9510000000000001,0.9510000000000001,41
1,0,-0.509,0.509,41
2,0,-0.593,0.593,41
2,0,-0.504,0.504,41
1,0,-0.51,0.51,41
2,0,-0.51,0.51,41
2,1,0.648,0.648,41
2,0,-0.569,0.569,41
1,0,-0.51,0.51,41
1,0,-0.507,0.507,41
2,0,-0.628,0.628,41
1,0,-0.589,0.589,41
1,0,-0.758,0.758,41
1,0,-0.578,0.578,41
2,0,-0.503,0.503,41
1,0,-0.512,0.512,41
2,0,-0.515,0.515,41
2,0,-0.511,0.511,41
1,0,-0.509,0.509,41
1,1,0.569,0.569,41
1,0,-0.511,0.511,41
1,1,0.589,0.589,41
2,0,-0.655,0.655,41
1,0,-0.515,0.515,41
2,0,-0.5660000000000001,0.5660000000000001,41
1,0,-0.513,0.513,41
2,0,-0.51,0.51,41
2,0,-0.633,0.633,41
1,1,0.578,0.578,41
1,0,-0.506,0.506,42
1,0,-0.557,0.557,42
1,0,-0.591,0.591,42
1,0,-0.533,0.533,42
2,0,-0.506,0.506,42
2,0,-0.506,0.506,42
1,0,-0.547,0.547,42
1,0,-0.8049999999999999,0.8049999999999999,42
1,0,-0.533,0.533,42
1,1,2.435,2.435,42
1,0,-0.504,0.504,42
1,0,-1.7,1.7,42
1,0,-0.507,0.507,42
2,0,-0.52,0.52,42
2,0,-0.536,0.536,42
2,0,-1.697,1.697,42
2,0,-0.503,0.503,42
1,0,-0.632,0.632,42
2,0,-0.505,0.505,42
2,1,1.251,1.251,42
1,0,-0.519,0.519,42
1,0,-0.667,0.667,42
1,0,-0.508,0.508,42
1,1,1.205,1.205,42
2,0,-0.519,0.519,42
2,1,1.2930000000000001,1.2930000000000001,42
2,0,-0.536,0.536,42
1,1,3.67,3.67,42
1,0,-0.521,0.521,42
1,1,2.181,2.181,42
2,1,1.455,1.455,42
1,0,-0.559,0.559,42
1,1,1.8,1.8,42
2,0,-0.54,0.54,42
1,0,-0.515,0.515,42
1,0,-0.614,0.614,42
2,1,2.489,2.489,42
2,1,1.165,1.165,42
1,0,-0.52,0.52,42
2,0,-0.509,0.509,42
2,1,1.197,1.197,42
2,0,-0.512,0.512,42
2,0,-0.532,0.532,42
2,0,-0.556,0.556,42
1,0,-0.502,0.502,42
1,0,-0.706,0.706,42
1,0,-0.505,0.505,42
1,0,-0.52,0.52,42
1,0,-0.604,0.604,42
1,0,-0.519,0.519,42
1,1,1.073,1.073,42
2,0,-0.577,0.577,42
2,0,-0.512,0.512,42
1,0,-0.506,0.506,42
2,1,2.023,2.023,42
2,0,-0.509,0.509,42
1,1,1.561,1.561,42
1,0,-1.415,1.415,42
2,0,-0.546,0.546,42
2,0,-0.519,0.519,42
2,0,-0.55,0.55,42
1,0,-0.571,0.571,42
1,0,-0.511,0.511,42
1,0,-0.526,0.526,42
1,0,-0.507,0.507,42
1,0,-0.504,0.504,42
2,0,-0.605,0.605,42
2,0,-0.555,0.555,42
